lux,,9582722.597,,,,0.003470621,,
,,Luminance(cd/m2),Radinance(W/sr*m2),,,,,
82,,1968311.457,12202.43142,,,6832.009066,5228.85,-0.234654119
83,,2194370.83,13603.87324,,,7616.661152,6301.97,-0.172607278
84,,1861334.445,11539.23371,,,6460.691858,4961.45,-0.23205593
85,,1811769.36,11231.95787,,,6288.65145,6420.45,0.020958158
86,,2025900.28,12559.44995,,,7031.899871,7486.08,0.064588538
87,,2158569.091,13381.92246,,,7492.393315,8067.18,0.076716032
88,,2601101.167,16125.37411,,,9028.422151,10228.1,0.132877908
89,,2799873.152,17357.64937,,,9718.359712,11060.9,0.138144741
90,,2284857.664,14164.84106,,,7930.740952,8983.18,0.132703748
91,,1971558.28,12222.55991,,,6843.278792,6801.11,-0.006162074
92,,1845759.491,11442.67769,,,6406.631192,6119.87,-0.044760059
93,,1983937.47,12299.30397,,,6886.246958,6965.6,0.011523409
94,,2171696.917,13463.30765,,,7537.959999,7800.93,0.034886097
95,,2294615.353,14225.33328,,,7964.609889,8795.19,0.104283841
96,,2209369.718,13696.85797,,,7668.722292,8610.04,0.122747659
97,,2173541.99,13474.74607,,,7544.364247,7915.16,0.049148708
98,,2617203.855,16225.20178,,,9084.314581,9973.92,0.097927632
99,,2627958.183,16291.8726,,,9121.642852,10641.4,0.166610026
100,,2554542.417,15836.73587,,,8866.816729,10024.3,0.130541017
101,,2803588.164,17380.68037,,,9731.254517,11169.9,0.147837617
102,,3169368.656,19648.31507,,,11000.8786,16982.8,0.543767604
103,,3443339.83,21346.78329,,,11951.83255,29743.1,1.488580715
104,,2757990.598,17098.00093,,,9572.985366,11379.2,0.188678303
105,,2534888.376,15714.89179,,,8798.597554,10508.8,0.194372164
106,,2510976.822,15566.65352,,,8715.60055,9782.34,0.122394257
107,,2439930.72,15126.20737,,,8468.999529,9499.02,0.12162245
108,,1956381.291,12128.47105,,,6790.59946,7062.31,0.040012747
109,,2430684.778,15068.8877,,,8436.906865,9593.83,0.137126456
110,,2164319.97,13417.5747,,,7512.354617,8085.26,0.07626176
111,,2295804.048,14232.70253,,,7968.735851,8404.04,0.0546265
112,,2190567.013,13580.2917,,,7603.458102,8733.67,0.148644457
113,,2008206.174,12449.75638,,,6970.48363,6828.27,-0.020402262
114,,2019832.14,12521.83087,,,7010.837358,6275.24,-0.104922896
115,,2144794.453,13296.5274,,,7444.581545,6676.99,-0.103107413
116,,2608800.06,16173.10294,,,9055.14501,9072.25,0.00188898
117,,2749524.771,17045.51753,,,9543.600481,10593.8,0.110042276
118,,2950095.114,18288.94161,,,10239.78014,11011.7,0.075384417
119,,2830883.517,17549.89631,,,9825.996687,11239.3,0.143833074
120,,4003157.055,24817.33734,,,13894.95814,12219.9,-0.120551507
121,,4524735.058,28050.82957,,,15705.35539,22534.8,0.434848142
122,,4487400.241,27819.37457,,,15575.76624,29870.1,0.917729089
123,,6583999.56,40817.11906,,,22853.06247,24984.9,0.093284545
124,,5797442.808,35940.90662,,,20122.92399,26276.6,0.305804267
125,,4060778.853,25174.5603,,,14094.9634,19548.3,0.386899664
126,,2699454.961,16735.11268,,,9369.80817,11541.9,0.231818175
127,,2151813.722,13340.04294,,,7468.945428,8769.46,0.174122918
128,,2133561.438,13226.88898,,,7405.591751,7662.15,0.034643855
129,,1950832.545,12094.07193,,,6771.339762,7083.82,0.046147476
130,,2182905.694,13532.7958,,,7576.865663,6464.92,-0.146755362
131,,2377198.536,14737.30288,,,8251.256118,6967.02,-0.155641287
132,,2684226.381,16640.70399,,,9316.949768,8633.96,-0.073306155
133,,2631114.497,16311.43999,,,9132.59842,9797.9,0.072849101
134,,3596374.355,22295.51185,,,12483.01539,10444.5,-0.163303122
135,,4433364.438,27484.38277,,,15388.20796,17945.2,0.16616568
136,,6512514.174,40373.9496,,,22604.9367,25084.6,0.109695653
137,,4505747.272,27933.11591,,,15639.44878,21625.4,0.382746943
138,,2944962.756,18257.12386,,,10221.96573,14255.5,0.394594776
139,,2128505.77,13195.54667,,,7388.043529,9540.14,0.291294503
140,,2347317.345,14552.05619,,,8147.538504,7077.79,-0.13129714
141,,2774422.094,17199.86703,,,9630.01909,7274.43,-0.244608974
142,,3544694.829,21975.12767,,,12303.63575,8918.91,-0.275099639
143,,4248169.12,26336.27527,,,14745.39502,12952,-0.121624074
144,,2621003.803,16248.75933,,,9097.504199,14533.5,0.597526056
145,,2576351.232,15971.93834,,,8942.515126,8741.96,-0.02242715
