lux,,5090339.596,,,,0.006388572,,
,,Luminance(cd/m2),Radinance(W/sr*m2),,,,,
0,,,30633.85,,,,,
1,,613070.1491,3800.692427,172267781.7,,3916.905183,3854.12,-0.016029283
2,,569348.2714,3529.641211,,,3637.566106,2960.26,-0.186197608
3,,479736.0355,2974.095411,,,3065.033531,2328.08,-0.240438978
4,,542947.6144,3365.971887,,,3468.892309,1843.93,-0.468438384
5,,642059.3168,3980.409072,,,4102.116975,3490.65,-0.149061321
6,,624961.4083,3874.411591,,,3992.878438,3752.18,-0.060281935
7,,1192311.579,7391.665696,,,7617.67868,3958.1,-0.480406018
8,,1114771.357,6910.959635,,,7122.274198,4256.9,-0.402311694
9,,658381.7657,4081.599136,,,4206.401101,4152,-0.012932932
10,,674325.9811,4180.444364,,,4308.268693,4162.08,-0.033932121
11,,724559.5628,4491.864507,,,4629.211047,4610.73,-0.003992267
12,,808575.5986,5012.716993,,,5165.9895,5847.99,0.1320174
13,,889250.5964,5512.856909,,,5681.42206,6925.4,0.218955382
14,,814234.7795,5047.800753,,,5202.146006,5747.01,0.104738312
15,,778994.839,4829.332809,,,4976.998027,7148.17,0.436241277
16,,831804.043,5156.720371,,,5314.396031,5798.06,0.091010148
17,,748864.4619,4642.541304,,,4784.495047,5139.47,0.074192773
18,,765533.135,4745.877765,,,4890.991199,4978.85,0.017963394
19,,905773.4715,5615.289505,,,5786.986709,5663.59,-0.021323137
20,,853696.9849,5292.444381,,,5454.270037,5854.81,0.073436035
21,,795575.8524,4932.125829,,,5082.934121,5334.46,0.049484387
22,,756133.5177,4687.605389,,,4830.937045,5383.44,0.114367658
23,,582787.8119,3612.958854,,,3723.43133,3639.22,-0.022616593
24,,603317.5138,3740.231537,,,3854.595596,1497.66,-0.611461186
25,,526118.6019,3261.641411,,,3361.371748,1380.67,-0.589254
26,,254487.2872,1577.679009,,,1625.919278,1276.65,-0.214813418
27,,480894.1096,2981.274824,,,3072.432467,1527.95,-0.502690452
28,,511307.6967,3169.822073,,,3266.744875,2920.37,-0.106030586
29,,543760.3833,3371.0106,,,3474.085089,3063.57,-0.118164949
30,,580144.5994,3596.572413,,,3706.543846,3526.89,-0.04846937
31,,956251.8615,5928.227322,,,6109.493143,5720.61,-0.063652276
32,,1050941.515,6515.250277,,,6714.465341,6636.38,-0.011629421
33,,1078246.766,6684.527575,,,6888.918586,6504.33,-0.055827135
34,,1244199.5,7713.341819,,,7949.190608,8264.04,0.03960773
35,,1340142.598,8308.135427,,,8562.171061,8496.53,-0.007666404
36,,1365973.001,8468.269493,,,8727.201503,8844.52,0.013442854
37,,1404905.677,8709.630336,,,8975.942372,8446.86,-0.058944493
38,,1453538.021,9011.123695,,,9286.654413,10087,0.086182338
39,,1387894.816,8604.172501,,,8867.259982,9195.02,0.036962942
40,,1089051.081,6751.508294,,,6957.947357,6222.13,-0.105752073
41,,934554.0271,5793.712871,,,5970.865679,5308.56,-0.11092289
42,,954476.2484,5917.219513,,,6098.148751,5275.3,-0.134934188
43,,1103693.998,6842.286197,,,7051.500951,6353.8,-0.098943609
44,,1209673.794,7499.30173,,,7728.605872,7048.21,-0.088036042
45,,1287828.083,7983.814656,,,8227.93362,7484.55,-0.090348762
46,,1380184.578,8556.373332,,,8817.99927,8591.35,-0.025703027
47,,1352266.187,8383.294903,,,8639.628668,8657.42,0.00205927
48,,1195263.232,7409.964292,,,7636.536788,8016.63,0.049772983
49,,1125995.829,6980.545091,,,7193.98735,6555.61,-0.088737625
50,,1153955.95,7153.882222,,,7372.624564,6655.11,-0.097321457
51,,1249540.519,7746.453149,,,7983.314374,8372.92,0.048802491
52,,1109724.25,6879.670392,,,7090.028233,6884.3,-0.02901656
53,,902191.8991,5593.085756,,,5764.104043,5220.5,-0.094308506
54,,836580.268,5186.330299,,,5344.911332,2643.15,-0.50548291
55,,505985.4109,3136.826874,,,3232.740791,1519.11,-0.530086048
56,,400883.9798,2485.256717,,,2561.247747,2634.73,0.028690022
57,,774225.0505,4799.762785,,,4946.523848,4445.33,-0.101322436
58,,782287.0566,4849.742719,,,4998.032005,4333.64,-0.132930722
59,,789632.0596,4895.277634,,,5044.959229,4390.7,-0.129685732
